,ticker,start_date,end_date
3146,KALU,2006-07-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3147,KALV,2015-04-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3148,KAMN,1972-06-02 00:00:00-04:00,2024-04-18 00:00:00-04:00
3149,KANP,2007-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3150,KAR,2009-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3151,KARO,2021-04-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3152,KARX,2024-02-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3153,KATX,1994-10-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
3154,KAVL,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3155,KAYS,2012-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
3156,KB,2001-11-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
3157,KBH,1986-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3158,KBLB,2008-04-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3159,KBR,2006-11-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
3160,KBSR,2021-02-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3161,KC,2020-05-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3162,KCGI,2021-10-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3163,KCRD,2023-07-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
3164,KD,2021-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3165,KDCE,1998-06-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3166,KDP,2008-05-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3167,KE,2014-11-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3168,KEGX,1992-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3169,KELYB,1984-08-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
3170,KEN,2015-01-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
3171,KENS,1999-12-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
3172,KEP,1994-10-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3173,KEQU,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3174,KEX,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3175,KEY,1987-11-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3176,KEY-PL,2022-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3177,KEYR,2021-12-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3178,KEYS,2014-10-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
3179,KFFB,2005-03-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3180,KFRC,1995-08-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3181,KFY,1999-02-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3182,KGC,1981-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3183,KGJI,2009-12-23 00:00:00-05:00,2024-02-26 00:00:00-05:00
3184,KGKG,1997-09-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3185,KHC,2015-07-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
3186,KHDHF,2010-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3187,KIDS,2017-10-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
3188,KIM,1991-11-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
3189,KIM-PL,2017-08-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3190,KIND,2021-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3191,KINS,1999-10-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3192,KIRK,2002-07-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
3193,KITL,2019-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3194,KKRS,2021-04-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3195,KLAC,1980-10-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3196,KLDI,2020-01-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
3197,KLDO,2019-02-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
3198,KLIC,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
3199,KLTR,2021-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3200,KLXE,2018-08-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3201,KMB,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3202,KMDA,2013-05-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
3203,KMI,2011-02-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3204,KMPB,2022-03-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3205,KMT,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
3206,KMX,1997-02-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
3207,KN,2014-02-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
3208,KNDI,2007-09-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3209,KNGW,2021-09-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3210,KNIT,2018-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3211,KNOP,2013-04-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
3212,KNSA,2018-05-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3213,KNSL,2016-07-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
3214,KNTK,2018-11-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
3215,KNX,1994-10-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3216,KO,1962-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3217,KOAN,1993-03-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
3218,KOD,2018-10-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3219,KODK,2013-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3220,KOP,2006-02-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
3221,KOPN,1992-04-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3222,KORE,2020-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3223,KOS,2011-05-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
3224,KOSS,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3225,KPRX,2015-02-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
3226,KPTI,2013-11-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3227,KR,1962-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3228,KRBP,2020-10-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3229,KRC,1997-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3230,KREF,2017-05-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3231,KREF-PA,2021-04-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
3232,KRFG,1995-09-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
3233,KRG,2004-08-12 00:00:00-04:00,2024-06-07 00:00:00-04:00
3234,KRKR,2019-11-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3235,KRMD,1994-04-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3236,KRNT,2015-04-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
3237,KRNY,2005-02-24 00:00:00-05:00,2024-06-07 00:00:00-04:00
3238,KRO,2003-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3239,KRON,2020-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3240,KROS,2020-04-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3241,KRP,2017-02-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3242,KRT,2021-04-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3243,KRUS,2019-08-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3244,KRYS,2017-09-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
3245,KSCP,2022-01-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
3246,KSPN,1986-07-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
3247,KSS,1992-05-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3248,KSSH,2007-05-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
3249,KT,1999-05-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3250,KTB,2019-05-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
3251,KTCC,1983-06-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3252,KTEL,2014-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3253,KTOS,1999-11-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3254,KTRA,2013-02-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
3255,KUKE,2021-01-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
3256,KULR,2018-07-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3257,KURA,2015-09-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3258,KVHI,1996-04-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3259,KW,2007-12-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3260,KWIK,2000-01-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3261,KWR,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3262,KYMR,2020-08-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3263,KZIA,1999-01-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3264,KZR,2018-06-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3265,L,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3266,LAAB,2018-05-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
3267,LAAOF,2022-08-18 00:00:00-04:00,2024-04-22 00:00:00-04:00
3268,LAB,2011-02-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
3269,LABP,2021-02-04 00:00:00-05:00,2024-05-23 00:00:00-04:00
3270,LAC,2023-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3271,LAD,1996-12-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
3272,LADR,2014-02-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3273,LAKE,1986-09-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3274,LAMR,1996-08-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
3275,LANC,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3276,LANDO,2020-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3277,LANV,2021-03-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3278,LARK,1994-03-28 00:00:00-05:00,2024-06-07 00:00:00-04:00
3279,LASR,2018-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3280,LAUR,2017-02-01 00:00:00-05:00,2024-06-07 00:00:00-04:00
3281,LAW,2021-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3282,LAZ,2005-05-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3283,LAZR,2019-03-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3284,LBAI,1996-09-05 00:00:00-04:00,2024-05-15 00:00:00-04:00
3285,LBPH,2021-03-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
3286,LBRDP,2020-12-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
3287,LBRT,2018-01-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3288,LBSR,2013-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3289,LBTD,2014-04-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3290,LBTI,2008-04-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3291,LBTYB,2004-06-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3292,LBUY,2017-04-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
3293,LC,2014-12-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3294,LCGMF,2007-10-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
3295,LCHD,2019-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3296,LCID,2020-09-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3297,LCII,1985-05-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3298,LCNB,1999-10-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3299,LCTC,2012-03-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3300,LCTX,1992-03-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3301,LCUT,1991-06-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3302,LCW,2021-11-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3303,LDI,2021-02-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3304,LDOS,2006-10-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
3305,LDSN,2020-04-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3306,LE,2014-03-20 00:00:00-04:00,2024-06-07 00:00:00-04:00
3307,LEA,2009-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3308,LEAI,2014-12-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3309,LEAT,2007-05-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3310,LECO,1994-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3311,LEDS,2010-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3312,LEE,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3313,LEG,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3314,LEGH,2018-12-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
3315,LEGN,2020-06-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3316,LEJU,2014-04-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
3317,LEN,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3318,LESL,2020-10-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3319,LEU,1998-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3320,LEV,2020-10-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3321,LEVI,2019-03-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3322,LFAP,2012-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3323,LFMDP,2021-10-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3324,LFST,2021-06-10 00:00:00-04:00,2024-06-07 00:00:00-04:00
3325,LFT,2013-03-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3326,LFT-PA,2021-05-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
3327,LFUS,1992-09-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3328,LFVN,1994-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3329,LGF-B,2016-12-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3330,LGIH,2013-11-07 00:00:00-05:00,2024-06-07 00:00:00-04:00
3331,LGIQ,2018-02-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
3332,LGL,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3333,LGMK,2013-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3334,LGNZZ,2004-06-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3335,LGO,2010-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3336,LGVN,2021-02-12 00:00:00-05:00,2024-06-07 00:00:00-04:00
3337,LGYV,2017-01-04 00:00:00-05:00,2024-06-07 00:00:00-04:00
3338,LH,1990-03-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3339,LHC,2021-03-01 00:00:00-05:00,2024-06-06 00:00:00-04:00
3340,LHTV,2023-11-02 00:00:00-04:00,2024-05-22 00:00:00-04:00
3341,LHX,1981-12-31 00:00:00-05:00,2024-06-07 00:00:00-04:00
3342,LIAN,2021-11-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3343,LIBYW,2024-06-04 00:00:00-04:00,2024-06-04 00:00:00-04:00
3344,LICN,2023-02-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3345,LICY,2020-11-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
3346,LIDRW,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3347,LIFD,2012-09-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3348,LIFE,2015-05-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3349,LIFX,2019-11-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
3350,LII,1999-07-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3351,LILAB,2015-07-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3352,LILMW,2020-11-23 00:00:00-05:00,2024-06-07 00:00:00-04:00
3353,LIN,1992-06-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
3354,LINC,2005-06-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3355,LIND,2013-07-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
3356,LINK,2002-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3357,LIPO,2022-12-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
3358,LIQT,2011-08-31 00:00:00-04:00,2024-06-07 00:00:00-04:00
3359,LITB,2013-06-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
3360,LITE,2015-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3361,LITH,2009-08-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3362,LITM,2021-11-19 00:00:00-05:00,2024-06-07 00:00:00-04:00
3363,LIVC,2000-06-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
3364,LIVE,2002-01-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3365,LIVN,2015-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3366,LIXTW,2020-11-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
3367,LKCO,2019-01-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
3368,LKCRU,2018-07-02 00:00:00-04:00,2024-04-17 00:00:00-04:00
3369,LKFN,1997-08-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
3370,LKNCY,2019-05-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
3371,LKQ,2003-10-06 00:00:00-04:00,2024-06-07 00:00:00-04:00
3372,LL,2007-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3373,LLAP,2021-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3374,LLDTF,2010-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3375,LLY,1972-06-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3376,LMAT,2006-10-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3377,LMB,2014-08-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3378,LMDCF,2004-01-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
3379,LMFA,2015-12-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3380,LMND,2020-07-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
3381,LMNR,2003-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3382,LMPX,2019-12-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3383,LMT,1977-01-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3384,LNBY,2021-03-24 00:00:00-04:00,2024-06-07 00:00:00-04:00
3385,LNC,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3386,LNDZF,2015-09-17 00:00:00-04:00,2024-06-07 00:00:00-04:00
3387,LNG,1994-04-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3388,LNKB,2022-09-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
3389,LNN,1988-10-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
3390,LNSR,2020-10-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
3391,LNT,1973-02-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
3392,LNTH,2015-06-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3393,LNW,1984-08-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3394,LOAN,1999-05-13 00:00:00-04:00,2024-06-07 00:00:00-04:00
3395,LOB,2015-07-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3396,LOCL,2021-04-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3397,LOCO,2014-07-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3398,LODE,2010-07-21 00:00:00-04:00,2024-06-07 00:00:00-04:00
3399,LOGC,2020-12-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
3400,LOGI,1997-03-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
3401,LOGQ,1999-08-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3402,LOMA,2017-11-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3403,LONCF,2010-04-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3404,LOOP,2017-11-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
3405,LOPE,2008-11-20 00:00:00-05:00,2024-06-07 00:00:00-04:00
3406,LOVE,2018-06-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3407,LOW,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3408,LOWLF,2019-05-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3409,LPCN,2013-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3410,LPG,2014-05-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3411,LPL,2004-07-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3412,LPLA,2010-11-18 00:00:00-05:00,2024-06-07 00:00:00-04:00
3413,LPRO,2018-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3414,LPSN,2000-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3415,LPTH,1996-02-22 00:00:00-05:00,2024-06-07 00:00:00-04:00
3416,LPTV,2021-01-08 00:00:00-05:00,2024-06-07 00:00:00-04:00
3417,LPTX,2017-01-25 00:00:00-05:00,2024-06-07 00:00:00-04:00
3418,LPX,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3419,LQDA,2018-07-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3420,LQDT,2006-02-27 00:00:00-05:00,2024-06-07 00:00:00-04:00
3421,LQLY,2022-03-29 00:00:00-04:00,2024-06-07 00:00:00-04:00
3422,LQMT,2002-05-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3423,LRCX,1984-05-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3424,LRDC,2009-11-06 00:00:00-05:00,2024-06-07 00:00:00-04:00
3425,LRDG,2016-09-19 00:00:00-04:00,2024-06-06 00:00:00-04:00
3426,LRE,2023-09-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3427,LRFC,2013-09-25 00:00:00-04:00,2024-06-07 00:00:00-04:00
3428,LRHC,2023-10-09 00:00:00-04:00,2024-06-07 00:00:00-04:00
3429,LRMR,2014-06-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3430,LRN,2007-12-13 00:00:00-05:00,2024-06-07 00:00:00-04:00
3431,LSAK,1999-04-19 00:00:00-04:00,2024-06-07 00:00:00-04:00
3432,LSBK,2006-04-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3433,LSCC,1989-11-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3434,LSDI,2023-02-09 00:00:00-05:00,2024-06-07 00:00:00-04:00
3435,LSF,2020-09-23 00:00:00-04:00,2024-06-07 00:00:00-04:00
3436,LSMG,2010-01-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3437,LSPD,2020-09-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
3438,LSTR,1993-03-05 00:00:00-05:00,2024-06-07 00:00:00-04:00
3439,LTBR,2005-01-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3440,LTC,1992-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3441,LTCN,2020-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3442,LTDH,2006-11-16 00:00:00-05:00,2024-06-07 00:00:00-04:00
3443,LTES,2015-09-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
3444,LTGJ,2012-06-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3445,LTH,2021-10-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3446,LTRN,2020-06-11 00:00:00-04:00,2024-06-07 00:00:00-04:00
3447,LTRPB,2014-08-28 00:00:00-04:00,2024-06-07 00:00:00-04:00
3448,LTRX,2000-08-04 00:00:00-04:00,2024-06-07 00:00:00-04:00
3449,LTUM,2009-12-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
3450,LU,2020-10-30 00:00:00-04:00,2024-06-07 00:00:00-04:00
3451,LUCD,2021-10-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
3452,LUCYW,2022-08-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3453,LULU,2007-07-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3454,LUMN,1980-03-17 00:00:00-05:00,2024-06-07 00:00:00-04:00
3455,LUMO,2011-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3456,LUNA,2006-06-05 00:00:00-04:00,2024-06-07 00:00:00-04:00
3457,LUNG,2020-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3458,LUV,1980-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3459,LUVU,2011-04-14 00:00:00-04:00,2024-06-07 00:00:00-04:00
3460,LVCA,2008-03-03 00:00:00-05:00,2024-06-07 00:00:00-04:00
3461,LVLU,2021-11-11 00:00:00-05:00,2024-06-07 00:00:00-04:00
3462,LVO,2017-08-18 00:00:00-04:00,2024-06-07 00:00:00-04:00
3463,LVPA,2007-11-02 00:00:00-04:00,2024-06-07 00:00:00-04:00
3464,LVRLF,2018-03-27 00:00:00-04:00,2024-06-07 00:00:00-04:00
3465,LVS,2004-12-15 00:00:00-05:00,2024-06-07 00:00:00-04:00
3466,LVTX,2021-03-26 00:00:00-04:00,2024-06-07 00:00:00-04:00
3467,LVVP,2023-08-18 00:00:00-04:00,2023-08-18 00:00:00-04:00
3468,LVVR,2021-02-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
3469,LVVV,2009-09-08 00:00:00-04:00,2024-06-07 00:00:00-04:00
3470,LW,2016-11-10 00:00:00-05:00,2024-06-07 00:00:00-04:00
3471,LWAY,1988-12-29 00:00:00-05:00,2024-06-07 00:00:00-04:00
3472,LWLG,2006-05-16 00:00:00-04:00,2024-06-07 00:00:00-04:00
3473,LWLW,2012-08-15 00:00:00-04:00,2024-06-07 00:00:00-04:00
3474,LX,2017-12-21 00:00:00-05:00,2024-06-07 00:00:00-04:00
3475,LXEH,2020-10-01 00:00:00-04:00,2024-06-07 00:00:00-04:00
3476,LXFR,2012-10-03 00:00:00-04:00,2024-06-07 00:00:00-04:00
3477,LXP,1993-10-22 00:00:00-04:00,2024-06-07 00:00:00-04:00
3478,LXP-PC,2004-12-14 00:00:00-05:00,2024-06-07 00:00:00-04:00
3479,LXRX,2000-04-07 00:00:00-04:00,2024-06-07 00:00:00-04:00
3480,LXU,1980-01-02 00:00:00-05:00,2024-06-07 00:00:00-04:00
